timestamp,open,high,low,close,volume,Ticker
2023-12-06,255.8,256.83,253.53,254.29,3804631,V
2023-12-05,254.19,254.82,252.14,254.61,4199094,V
2023-12-04,255.91,257.385,254.35,254.44,5247450,V
2023-12-01,255.79,256.91,253.9,256.45,3939644,V
2023-11-30,254.25,256.77,253.17,256.68,6874885,V
2023-11-29,253.92,256.065,253.52,254.23,4955093,V
2023-11-28,253.85,254.15,251.61,252.94,5234927,V
2023-11-27,254.3,254.98,252.52,254.14,5478887,V
2023-11-24,254.19,254.7,253.5,254.3,1640931,V
2023-11-22,253.0,254.54,252.66,253.72,5702542,V
2023-11-21,250.03,253.34,250.03,252.23,7213943,V
2023-11-20,249.61,250.93,245.6,249.97,8604744,V
2023-11-17,249.45,250.24,248.66,249.56,7238324,V
2023-11-16,248.59,249.45,247.27,248.57,7051607,V
2023-11-15,246.81,248.24,245.34,248.11,13258892,V
2023-11-14,246.17,247.93,245.58,246.94,14092026,V
2023-11-13,245.0,245.68,244.11,244.67,4088661,V
2023-11-10,243.98,245.27,241.97,245.25,4094940,V
2023-11-09,244.33,244.48,240.97,241.64,4866610,V
2023-11-08,243.49,244.75,242.8,243.91,5117726,V
2023-11-07,243.41,245.07,243.38,244.77,4219744,V
2023-11-06,244.0,244.7799,242.61,243.49,5254340,V
2023-11-03,245.12,245.32,242.26,243.6,5030010,V
2023-11-02,239.91,243.25,239.2,243.25,6286743,V
2023-11-01,236.14,239.04,235.68,238.58,4996404,V
2023-10-31,233.57,235.7199,232.99,235.1,4828403,V
2023-10-30,232.19,233.38,230.03,233.08,5170329,V
2023-10-27,231.17,231.39,228.03,229.27,5540934,V
2023-10-26,234.57,235.605,230.36,231.28,6414495,V
2023-10-25,232.25,238.48,231.29,236.85,10365335,V
2023-10-24,232.89,236.53,232.89,234.65,6844055,V
2023-10-23,231.36,234.46,231.28,231.53,5071710,V
2023-10-20,234.13,235.77,232.64,233.38,5748421,V
2023-10-19,237.47,237.92,233.405,233.81,5927439,V
2023-10-18,239.96,240.83,236.99,237.47,9528487,V
2023-10-17,239.63,241.48,238.29,241.2,4527629,V
2023-10-16,239.0,240.71,238.33,240.07,6227475,V
2023-10-13,236.39,238.65,236.23,237.67,4966925,V
