timestamp,open,high,low,close,volume,Ticker
2022-10-05,297.98,306.6,297.25,304.2,2845321,MA
2022-10-04,296.19,303.97,295.98,301.27,3949221,MA
2022-10-03,287.85,292.75,284.915,290.48,5285358,MA
2022-09-30,286.86,290.755,284.34,284.34,3804233,MA
2022-09-29,288.35,292.07,284.845,286.77,3439692,MA
2022-09-28,285.11,292.98,281.69,290.18,5611649,MA
2022-09-27,295.47,297.9,284.8,286.48,4073383,MA
2022-09-26,290.05,295.34,289.12,290.11,3635597,MA
2022-09-23,293.13,294.57,290.24,293.58,3245860,MA
2022-09-22,302.95,303.08,296.59,298.36,3159830,MA
2022-09-21,314.48,314.98,304.22,304.5,2366279,MA
2022-09-20,311.16,314.37,309.44,313.27,2769557,MA
2022-09-19,311.95,315.45,310.25,314.03,2369737,MA
2022-09-16,312.85,315.63,309.11,315.13,3650857,MA
2022-09-15,323.59,325.94,315.17,316.96,2486769,MA
2022-09-14,327.04,328.48,323.35,325.85,2657942,MA
2022-09-13,330.0,332.795,324.58,325.44,2316881,MA
2022-09-12,338.09,339.48,335.94,338.42,2097796,MA
2022-09-09,330.54,337.02,330.15,335.85,1816725,MA
2022-09-08,324.53,330.29,323.48,330.07,2114014,MA
2022-09-07,324.08,329.2,322.05,328.62,1998373,MA
2022-09-06,322.5,326.985,320.555,324.08,2043365,MA
2022-09-02,329.41,329.67,320.53,322.56,1936812,MA
2022-09-01,323.81,325.61,319.21,325.25,2493403,MA
2022-08-31,328.29,331.1762,324.28,324.37,3129021,MA
2022-08-30,331.0,332.97,325.57,327.81,2618990,MA
2022-08-29,329.99,332.81,327.7726,329.35,2308093,MA
2022-08-26,345.05,345.64,331.7,331.96,1925047,MA
2022-08-25,340.0,345.13,337.32,344.67,2228637,MA
2022-08-24,340.18,342.29,338.35,339.71,2218370,MA
2022-08-23,342.69,345.205,339.37,340.89,2240652,MA
2022-08-22,350.0,351.0,344.28,345.51,2312442,MA
2022-08-19,356.63,356.77,353.56,354.28,1740744,MA
2022-08-18,354.32,359.52,353.5701,357.36,1934865,MA
2022-08-17,353.5,356.96,351.75,355.33,2439884,MA
2022-08-16,354.27,360.0,353.1,359.25,2448806,MA
2022-08-15,352.33,361.95,350.82,359.95,2526281,MA
2022-08-12,354.74,355.45,350.255,354.27,2514337,MA
2022-08-11,355.85,355.85,350.35,350.58,2609451,MA
2022-08-10,354.34,354.55,351.05,353.38,2443693,MA
2022-08-09,350.4,351.12,345.35,346.54,2467497,MA
2022-08-08,359.0,359.0,349.89,352.16,2477635,MA
2022-08-05,350.4,357.83,350.4,357.51,1848651,MA
2022-08-04,354.67,358.605,349.65,356.07,2339562,MA
2022-08-03,350.0,356.48,348.54,354.13,2921333,MA
2022-08-02,347.08,351.15,343.975,349.01,2878764,MA
2022-08-01,347.81,354.84,345.66,350.54,2289590,MA
2022-07-29,354.13,356.8,349.96,353.79,3176867,MA
2022-07-28,348.0,353.255,340.62,352.45,3635536,MA
2022-07-27,343.01,348.92,331.24,343.27,4580313,MA
2022-07-26,342.65,344.625,339.3,341.28,2254171,MA
2022-07-25,344.45,345.54,340.11,344.21,2180057,MA
2022-07-22,348.88,351.09,340.4,343.88,2252976,MA
2022-07-21,341.87,347.23,340.06,346.92,2230803,MA
2022-07-20,340.38,343.3137,336.285,341.27,2563621,MA
2022-07-19,331.78,342.01,331.78,340.38,2689806,MA
2022-07-18,335.5,337.5053,329.79,331.01,2468598,MA
2022-07-15,333.63,335.565,329.76,332.57,3387487,MA
2022-07-14,316.16,327.5828,315.39,325.03,2744028,MA
2022-07-13,315.95,324.93,313.81,323.37,2442740,MA
2022-07-12,320.21,327.3552,320.21,322.86,2761667,MA
2022-07-11,319.38,326.22,319.15,324.19,2073925,MA
2022-07-08,322.78,324.98,319.35,323.06,1662060,MA
2022-07-07,322.35,324.86,319.519,324.07,2202143,MA
2022-07-06,319.0,322.36,315.72,320.17,2219210,MA
2022-07-05,313.08,320.31,309.455,319.26,2112392,MA
2022-07-01,314.1,318.94,311.31,318.24,2287773,MA
2022-06-30,315.3,318.29,309.69,315.48,3411672,MA
2022-06-29,319.11,326.11,318.41,322.59,3779496,MA
2022-06-28,332.7,337.15,318.12,318.29,3394334,MA
2022-06-27,331.97,331.97,327.12,328.83,2810866,MA
2022-06-24,319.22,330.81,319.22,330.5,4318907,MA
2022-06-23,318.9,319.98,313.54,316.76,2387590,MA
2022-06-22,313.47,319.04,311.36,316.15,2671671,MA
2022-06-21,316.05,320.23,314.88,317.4,3193831,MA
2022-06-17,307.0,314.135,303.65,310.69,6235394,MA
2022-06-16,316.09,316.45,305.08,308.78,4528529,MA
2022-06-15,327.41,330.63,319.43,325.39,2357895,MA
2022-06-14,320.1,323.9999,319.66,322.14,2788401,MA
2022-06-13,322.0,330.9,317.92,319.74,4825094,MA
2022-06-10,341.33,344.31,334.6,334.75,3302379,MA
2022-06-09,359.76,362.21,348.94,349.0,2251036,MA
2022-06-08,365.0,367.12,360.975,362.33,1709731,MA
2022-06-07,356.93,364.48,356.33,364.02,2158826,MA
2022-06-06,362.0,368.31,358.525,360.14,2196186,MA
2022-06-03,359.48,360.95,355.77,357.82,2076562,MA
2022-06-02,360.49,365.05,357.76,363.08,2484201,MA
2022-06-01,358.2,364.44,354.8532,357.06,2189987,MA
2022-05-31,353.09,360.9745,351.14,357.87,3873789,MA
2022-05-27,353.39,357.79,352.11,357.78,2658928,MA
2022-05-26,348.0,353.25,346.01,349.89,2817394,MA
2022-05-25,340.58,347.74,339.21,344.76,3033400,MA
2022-05-24,343.89,344.0,335.98,340.69,2561500,MA
2022-05-23,339.03,351.3,338.96,348.43,3420837,MA
2022-05-20,335.7,339.61,327.69,336.18,3428726,MA
2022-05-19,330.0,336.21,324.43,332.22,4380699,MA
2022-05-18,333.62,341.595,333.56,335.9,4521381,MA
2022-05-17,340.11,341.18,332.53,338.86,2802317,MA
2022-05-16,328.54,333.55,325.03,329.73,2062291,MA
2022-05-13,327.67,335.23,326.09,332.8,3533466,MA
2022-05-12,321.77,325.585,312.77,321.24,3891535,MA
2022-05-11,325.48,331.0,318.55,325.87,4263948,MA
2022-05-10,332.31,333.68,323.05,325.33,5003484,MA
2022-05-09,341.0,342.39,324.89,327.99,5777431,MA
2022-05-06,346.25,351.26,340.78,347.12,3635374,MA
2022-05-05,362.1,367.77,349.03,353.37,3424834,MA
2022-05-04,359.37,369.24,353.66,368.52,3345697,MA
2022-05-03,361.59,363.44,353.44,357.79,2686874,MA
2022-05-02,363.0,364.93,350.59,359.04,3903942,MA
2022-04-29,372.05,377.12,361.75,363.38,4741764,MA
2022-04-28,369.13,381.97,368.79,378.83,6844252,MA
2022-04-27,357.0,373.74,356.0,361.57,5702321,MA
2022-04-26,347.94,350.06,343.58,344.11,3084410,MA
2022-04-25,349.28,355.06,347.15,354.6,3380449,MA
2022-04-22,360.5,362.095,350.61,351.18,2968820,MA
2022-04-21,369.48,375.22,363.46,364.44,3605298,MA
2022-04-20,366.66,371.89,363.87,365.29,3351394,MA
2022-04-19,356.81,364.67,356.07,363.87,2999255,MA
2022-04-18,353.99,360.76,353.22,356.8,1871358,MA
2022-04-14,357.18,362.95,356.87,357.82,3359062,MA
2022-04-13,344.41,357.0,342.87,355.14,3048528,MA
2022-04-12,350.0,354.48,344.48,345.8,4038522,MA
2022-04-11,350.64,351.5,345.8191,347.37,1809207,MA
2022-04-08,347.3,355.89,345.645,352.27,2235107,MA
2022-04-07,351.18,352.9,345.805,349.55,2848450,MA
2022-04-06,356.47,357.085,349.58,353.55,3864524,MA
2022-04-05,363.31,367.63,361.93,363.32,2147941,MA
2022-04-04,364.25,369.76,363.15,366.91,3028641,MA
2022-04-01,359.22,367.8855,358.17,363.97,3806911,MA
2022-03-31,359.58,364.12,357.36,357.38,4095825,MA
2022-03-30,364.01,368.2846,359.62,362.24,2614256,MA
2022-03-29,358.72,370.76,357.1,367.55,5512630,MA
2022-03-28,348.51,350.56,343.525,350.49,3134618,MA
2022-03-25,350.41,351.54,345.65,349.02,1992649,MA
2022-03-24,342.25,349.45,340.7,349.35,2482921,MA
2022-03-23,343.4,346.73,341.75,342.18,2528000,MA
2022-03-22,346.78,353.925,345.51,349.53,4658225,MA
2022-03-21,346.02,350.0,342.491,345.58,6051981,MA
2022-03-18,346.696,352.74,342.49,350.09,6748162,MA
2022-03-17,341.6,346.88,339.75,346.44,3244218,MA
2022-03-16,341.99,350.94,336.68,344.68,4340750,MA
2022-03-15,332.42,338.38,331.21,335.0,3738901,MA
2022-03-14,329.1,336.88,327.26,328.59,4122885,MA
2022-03-11,330.03,330.97,324.03,324.79,2987773,MA
2022-03-10,321.94,326.12,319.75,324.59,3771285,MA
2022-03-09,323.15,329.45,321.11,328.13,4016060,MA
2022-03-08,311.39,324.73,305.605,314.33,5048201,MA
2022-03-07,329.58,329.8,312.11,312.92,6874263,MA
2022-03-04,336.9,338.83,324.0,330.76,4671397,MA
2022-03-03,347.63,349.5,340.7,340.99,3975906,MA
2022-03-02,342.96,348.32,338.69,344.09,4997890,MA
2022-03-01,357.85,361.58,341.22,344.48,5894169,MA
2022-02-28,362.19,365.36,355.655,360.82,4952437,MA
2022-02-25,367.22,372.59,361.7,369.09,3817947,MA
2022-02-24,345.94,370.54,341.3149,369.38,7424971,MA
2022-02-23,371.97,373.5599,360.13,361.23,3802450,MA
2022-02-22,365.0,374.32,363.7987,368.29,3648744,MA
2022-02-18,374.51,374.81,369.0,369.95,4083825,MA
2022-02-17,378.6,381.29,372.17,373.7,3972495,MA
2022-02-16,379.96,385.0,376.78,382.93,3424788,MA
2022-02-15,374.58,383.07,373.4,381.54,5800709,MA
2022-02-14,368.82,377.29,366.76,374.16,3678394,MA
2022-02-11,377.86,380.9,367.64,369.77,4345551,MA
2022-02-10,371.72,380.0,370.5582,374.39,3994988,MA
2022-02-09,385.6,388.45,380.6,381.37,5492834,MA
2022-02-08,377.54,379.7699,370.54,374.37,5825322,MA
2022-02-07,382.2,382.4,373.31,376.13,4767606,MA
2022-02-04,387.57,388.15,376.4106,382.2,6045366,MA
2022-02-03,388.54,392.94,386.49,390.07,4209203,MA
